,Model,Level,EC,F1 score
10014,Models ensemble,2,2.7.13.3,0.9251700680272109
10015,Models ensemble,2,2.7.14.1,1.0
10016,Models ensemble,2,2.7.2.1,0.9705882352941176
10017,Models ensemble,2,2.7.2.11,1.0
10018,Models ensemble,2,2.7.2.15,0.88
10019,Models ensemble,2,2.7.2.17,1.0
10020,Models ensemble,2,2.7.2.2,0.962962962962963
10021,Models ensemble,2,2.7.2.3,0.9844559585492229
10022,Models ensemble,2,2.7.2.4,1.0
10023,Models ensemble,2,2.7.2.7,0.9285714285714286
10024,Models ensemble,2,2.7.2.8,1.0
10025,Models ensemble,2,2.7.3.2,0.9047619047619047
10026,Models ensemble,2,2.7.3.3,0.9130434782608695
10027,Models ensemble,2,2.7.3.9,0.9696969696969697
10028,Models ensemble,2,2.7.4.1,0.962962962962963
10029,Models ensemble,2,2.7.4.10,0.8666666666666666
10030,Models ensemble,2,2.7.4.14,0.923076923076923
10031,Models ensemble,2,2.7.4.16,1.0
10032,Models ensemble,2,2.7.4.2,0.923076923076923
10033,Models ensemble,2,2.7.4.22,1.0
10034,Models ensemble,2,2.7.4.23,0.923076923076923
10035,Models ensemble,2,2.7.4.24,1.0
10036,Models ensemble,2,2.7.4.25,1.0
10037,Models ensemble,2,2.7.4.26,0.962962962962963
10038,Models ensemble,2,2.7.4.27,1.0
10039,Models ensemble,2,2.7.4.29,1.0
10040,Models ensemble,2,2.7.4.3,0.9797979797979798
10041,Models ensemble,2,2.7.4.6,0.9863013698630138
10042,Models ensemble,2,2.7.4.7,0.8125
10043,Models ensemble,2,2.7.4.8,1.0
10044,Models ensemble,2,2.7.4.9,1.0
10045,Models ensemble,2,2.7.6.1,1.0
10046,Models ensemble,2,2.7.6.2,0.967741935483871
10047,Models ensemble,2,2.7.6.3,0.975609756097561
10048,Models ensemble,2,2.7.6.5,0.9444444444444444
10049,Models ensemble,2,2.7.7.1,0.923076923076923
10050,Models ensemble,2,2.7.7.101,1.0
10051,Models ensemble,2,2.7.7.105,1.0
10052,Models ensemble,2,2.7.7.106,0.962962962962963
10053,Models ensemble,2,2.7.7.108,0.9870129870129869
10054,Models ensemble,2,2.7.7.12,0.967741935483871
10055,Models ensemble,2,2.7.7.13,1.0
10056,Models ensemble,2,2.7.7.14,0.923076923076923
10057,Models ensemble,2,2.7.7.15,1.0
10058,Models ensemble,2,2.7.7.18,1.0
10059,Models ensemble,2,2.7.7.19,0.8999999999999999
10060,Models ensemble,2,2.7.7.2,1.0
10061,Models ensemble,2,2.7.7.23,1.0
10062,Models ensemble,2,2.7.7.24,0.9655172413793104
10063,Models ensemble,2,2.7.7.27,0.9876543209876543
10064,Models ensemble,2,2.7.7.3,1.0
10065,Models ensemble,2,2.7.7.31,1.0
10066,Models ensemble,2,2.7.7.33,0.9655172413793104
10067,Models ensemble,2,2.7.7.38,1.0
10068,Models ensemble,2,2.7.7.39,1.0
10069,Models ensemble,2,2.7.7.4,1.0
10070,Models ensemble,2,2.7.7.40,0.9600000000000001
10071,Models ensemble,2,2.7.7.41,1.0
10072,Models ensemble,2,2.7.7.42,0.9655172413793104
10073,Models ensemble,2,2.7.7.43,0.6666666666666666
10074,Models ensemble,2,2.7.7.47,1.0
10075,Models ensemble,2,2.7.7.48,0.8775510204081632
10076,Models ensemble,2,2.7.7.49,0.9072164948453608
10077,Models ensemble,2,2.7.7.50,0.9795918367346939
10078,Models ensemble,2,2.7.7.52,0.9655172413793104
10079,Models ensemble,2,2.7.7.53,0.9285714285714286
10080,Models ensemble,2,2.7.7.56,1.0
10081,Models ensemble,2,2.7.7.59,1.0
10082,Models ensemble,2,2.7.7.6,0.9962640099626402
10083,Models ensemble,2,2.7.7.60,1.0
10084,Models ensemble,2,2.7.7.61,0.88
10085,Models ensemble,2,2.7.7.62,0.923076923076923
10086,Models ensemble,2,2.7.7.65,0.8461538461538461
10087,Models ensemble,2,2.7.7.66,0.9600000000000001
10088,Models ensemble,2,2.7.7.67,1.0
10089,Models ensemble,2,2.7.7.68,0.9285714285714286
10090,Models ensemble,2,2.7.7.7,0.9537366548042706
10091,Models ensemble,2,2.7.7.70,1.0
10092,Models ensemble,2,2.7.7.71,0.6956521739130435
10093,Models ensemble,2,2.7.7.72,0.983050847457627
10094,Models ensemble,2,2.7.7.73,0.8571428571428571
10095,Models ensemble,2,2.7.7.75,1.0
10096,Models ensemble,2,2.7.7.76,0.7857142857142856
10097,Models ensemble,2,2.7.7.77,0.9767441860465117
10098,Models ensemble,2,2.7.7.78,0.9285714285714286
10099,Models ensemble,2,2.7.7.79,1.0
10100,Models ensemble,2,2.7.7.8,1.0
10101,Models ensemble,2,2.7.7.80,0.8387096774193549
10102,Models ensemble,2,2.7.7.81,0.8125
10103,Models ensemble,2,2.7.7.82,0.7586206896551724
10104,Models ensemble,2,2.7.7.84,1.0
10105,Models ensemble,2,2.7.7.85,1.0
10106,Models ensemble,2,2.7.7.87,1.0
10107,Models ensemble,2,2.7.7.89,1.0
10108,Models ensemble,2,2.7.7.9,1.0
10109,Models ensemble,2,2.7.8.11,0.896551724137931
10110,Models ensemble,2,2.7.8.12,0.8333333333333333
10111,Models ensemble,2,2.7.8.13,1.0
10112,Models ensemble,2,2.7.8.15,0.9285714285714286
10113,Models ensemble,2,2.7.8.20,0.88
10114,Models ensemble,2,2.7.8.23,0.8148148148148148
10115,Models ensemble,2,2.7.8.24,0.923076923076923
10116,Models ensemble,2,2.7.8.26,1.0
10117,Models ensemble,2,2.7.8.28,1.0
10118,Models ensemble,2,2.7.8.29,1.0
10119,Models ensemble,2,2.7.8.31,0.8571428571428571
10120,Models ensemble,2,2.7.8.33,0.7857142857142857
10121,Models ensemble,2,2.7.8.35,0.8387096774193549
10122,Models ensemble,2,2.7.8.36,0.8666666666666667
10123,Models ensemble,2,2.7.8.37,1.0
10124,Models ensemble,2,2.7.8.39,0.888888888888889
10125,Models ensemble,2,2.7.8.40,0.8125
10126,Models ensemble,2,2.7.8.41,0.8387096774193549
10127,Models ensemble,2,2.7.8.5,0.7692307692307692
10128,Models ensemble,2,2.7.8.6,0.5714285714285714
10129,Models ensemble,2,2.7.8.7,0.9832775919732442
10130,Models ensemble,2,2.7.8.8,0.8799999999999999
10131,Models ensemble,2,2.7.9.1,1.0
10132,Models ensemble,2,2.7.9.2,1.0
10133,Models ensemble,2,2.7.9.3,1.0
10134,Models ensemble,2,2.8.1.1,0.9047619047619048
10135,Models ensemble,2,2.8.1.10,1.0
10136,Models ensemble,2,2.8.1.12,1.0
10137,Models ensemble,2,2.8.1.13,1.0
10138,Models ensemble,2,2.8.1.14,1.0
10139,Models ensemble,2,2.8.1.2,0.923076923076923
10140,Models ensemble,2,2.8.1.4,1.0
10141,Models ensemble,2,2.8.1.6,1.0
10142,Models ensemble,2,2.8.1.7,1.0
10143,Models ensemble,2,2.8.1.8,1.0
10144,Models ensemble,2,2.8.1.9,1.0
10145,Models ensemble,2,2.8.2.1,0.9444444444444444
10146,Models ensemble,2,2.8.2.20,0.9189189189189189
10147,Models ensemble,2,2.8.2.37,1.0
10148,Models ensemble,2,2.8.2.8,1.0
10149,Models ensemble,2,2.8.3.12,0.7843137254901961
10150,Models ensemble,2,2.8.3.15,0.30303030303030304
10151,Models ensemble,2,2.8.3.16,0.6046511627906976
10152,Models ensemble,2,2.8.3.17,0.6976744186046512
10153,Models ensemble,2,2.8.3.18,0.9090909090909091
10154,Models ensemble,2,2.8.3.19,0.3829787234042554
10155,Models ensemble,2,2.8.3.22,0.6315789473684211
10156,Models ensemble,2,2.8.3.5,0.8799999999999999
10157,Models ensemble,2,2.8.3.6,0.7777777777777777
10158,Models ensemble,2,2.8.3.8,0.653061224489796
10159,Models ensemble,2,2.8.3.9,0.8500000000000001
10160,Models ensemble,2,2.8.4.1,1.0
10161,Models ensemble,2,2.8.4.2,0.9655172413793104
10162,Models ensemble,2,2.8.4.3,0.993006993006993
10163,Models ensemble,2,2.8.4.4,1.0
10164,Models ensemble,2,2.8.4.5,0.962962962962963
10165,Models ensemble,2,2.8.5.2,0.9795918367346939
10166,Models ensemble,2,2.9.1.1,1.0
10167,Models ensemble,2,2.9.1.2,0.923076923076923
10168,Models ensemble,2,2.9.1.3,1.0
10169,Models + BLASTp,2,2.1.1.10,0.9032258064516129
10170,Models + BLASTp,2,2.1.1.100,0.967741935483871
10171,Models + BLASTp,2,2.1.1.104,0.8571428571428571
10172,Models + BLASTp,2,2.1.1.107,0.967741935483871
10173,Models + BLASTp,2,2.1.1.11,0.9655172413793104
10174,Models + BLASTp,2,2.1.1.113,0.9333333333333333
10175,Models + BLASTp,2,2.1.1.12,0.9655172413793104
10176,Models + BLASTp,2,2.1.1.13,0.9655172413793104
10177,Models + BLASTp,2,2.1.1.130,0.896551724137931
10178,Models + BLASTp,2,2.1.1.131,0.8275862068965518
10179,Models + BLASTp,2,2.1.1.132,0.896551724137931
10180,Models + BLASTp,2,2.1.1.133,0.967741935483871
10181,Models + BLASTp,2,2.1.1.137,0.7499999999999999
10182,Models + BLASTp,2,2.1.1.14,1.0
10183,Models + BLASTp,2,2.1.1.144,1.0
10184,Models + BLASTp,2,2.1.1.148,1.0
10185,Models + BLASTp,2,2.1.1.151,0.896551724137931
10186,Models + BLASTp,2,2.1.1.152,1.0
10187,Models + BLASTp,2,2.1.1.156,0.7647058823529413
10188,Models + BLASTp,2,2.1.1.157,0.64
10189,Models + BLASTp,2,2.1.1.163,0.9600000000000001
10190,Models + BLASTp,2,2.1.1.164,0.5833333333333334
10191,Models + BLASTp,2,2.1.1.166,0.9836065573770492
10192,Models + BLASTp,2,2.1.1.17,0.9285714285714286
10193,Models + BLASTp,2,2.1.1.170,0.96875
10194,Models + BLASTp,2,2.1.1.171,0.967741935483871
10195,Models + BLASTp,2,2.1.1.172,0.967741935483871
10196,Models + BLASTp,2,2.1.1.173,0.967741935483871
10197,Models + BLASTp,2,2.1.1.174,1.0
10198,Models + BLASTp,2,2.1.1.176,1.0
10199,Models + BLASTp,2,2.1.1.177,1.0
10200,Models + BLASTp,2,2.1.1.178,0.967741935483871
10201,Models + BLASTp,2,2.1.1.179,0.9655172413793104
10202,Models + BLASTp,2,2.1.1.181,1.0
10203,Models + BLASTp,2,2.1.1.182,1.0
10204,Models + BLASTp,2,2.1.1.184,0.8125
10205,Models + BLASTp,2,2.1.1.185,0.9333333333333333
10206,Models + BLASTp,2,2.1.1.186,1.0
10207,Models + BLASTp,2,2.1.1.187,0.8571428571428571
10208,Models + BLASTp,2,2.1.1.189,0.8823529411764706
10209,Models + BLASTp,2,2.1.1.190,1.0
10210,Models + BLASTp,2,2.1.1.191,0.9032258064516129
10211,Models + BLASTp,2,2.1.1.192,0.9902912621359222
10212,Models + BLASTp,2,2.1.1.193,1.0
10213,Models + BLASTp,2,2.1.1.195,1.0
10214,Models + BLASTp,2,2.1.1.196,0.9333333333333333
10215,Models + BLASTp,2,2.1.1.197,1.0
10216,Models + BLASTp,2,2.1.1.198,1.0
10217,Models + BLASTp,2,2.1.1.199,0.9932885906040269
10218,Models + BLASTp,2,2.1.1.20,0.9655172413793104
10219,Models + BLASTp,2,2.1.1.200,0.9090909090909091
10220,Models + BLASTp,2,2.1.1.201,0.967741935483871
10221,Models + BLASTp,2,2.1.1.203,0.9655172413793104
10222,Models + BLASTp,2,2.1.1.204,1.0
10223,Models + BLASTp,2,2.1.1.205,1.0
10224,Models + BLASTp,2,2.1.1.206,1.0
10225,Models + BLASTp,2,2.1.1.207,1.0
10226,Models + BLASTp,2,2.1.1.208,0.967741935483871
10227,Models + BLASTp,2,2.1.1.210,1.0
10228,Models + BLASTp,2,2.1.1.211,1.0
10229,Models + BLASTp,2,2.1.1.213,1.0
10230,Models + BLASTp,2,2.1.1.216,0.9655172413793104
10231,Models + BLASTp,2,2.1.1.217,0.9032258064516129
10232,Models + BLASTp,2,2.1.1.22,0.9655172413793104
10233,Models + BLASTp,2,2.1.1.220,0.967741935483871
10234,Models + BLASTp,2,2.1.1.221,0.9333333333333333
10235,Models + BLASTp,2,2.1.1.222,1.0
10236,Models + BLASTp,2,2.1.1.223,1.0
10237,Models + BLASTp,2,2.1.1.225,1.0
10238,Models + BLASTp,2,2.1.1.226,0.967741935483871
10239,Models + BLASTp,2,2.1.1.228,0.9917355371900827
10240,Models + BLASTp,2,2.1.1.229,0.967741935483871
10241,Models + BLASTp,2,2.1.1.233,1.0
10242,Models + BLASTp,2,2.1.1.234,0.6666666666666665
10243,Models + BLASTp,2,2.1.1.242,1.0
10244,Models + BLASTp,2,2.1.1.245,0.9655172413793104
10245,Models + BLASTp,2,2.1.1.248,1.0
10246,Models + BLASTp,2,2.1.1.250,1.0
10247,Models + BLASTp,2,2.1.1.257,1.0
10248,Models + BLASTp,2,2.1.1.258,1.0
10249,Models + BLASTp,2,2.1.1.264,0.967741935483871
10250,Models + BLASTp,2,2.1.1.265,0.8275862068965518
10251,Models + BLASTp,2,2.1.1.266,1.0
10252,Models + BLASTp,2,2.1.1.271,0.8000000000000002
10253,Models + BLASTp,2,2.1.1.282,0.9655172413793104
10254,Models + BLASTp,2,2.1.1.289,0.8823529411764706
10255,Models + BLASTp,2,2.1.1.296,0.9375
10256,Models + BLASTp,2,2.1.1.297,0.967741935483871
10257,Models + BLASTp,2,2.1.1.298,1.0
10258,Models + BLASTp,2,2.1.1.314,1.0
10259,Models + BLASTp,2,2.1.1.319,0.9032258064516129
10260,Models + BLASTp,2,2.1.1.320,1.0
10261,Models + BLASTp,2,2.1.1.321,0.9655172413793104
10262,Models + BLASTp,2,2.1.1.329,1.0
10263,Models + BLASTp,2,2.1.1.33,1.0
10264,Models + BLASTp,2,2.1.1.334,1.0
10265,Models + BLASTp,2,2.1.1.34,0.9655172413793104
10266,Models + BLASTp,2,2.1.1.35,0.967741935483871
10267,Models + BLASTp,2,2.1.1.354,0.8148148148148148
10268,Models + BLASTp,2,2.1.1.355,0.967741935483871
10269,Models + BLASTp,2,2.1.1.356,0.967741935483871
10270,Models + BLASTp,2,2.1.1.359,1.0
10271,Models + BLASTp,2,2.1.1.360,0.9285714285714286
10272,Models + BLASTp,2,2.1.1.361,1.0
10273,Models + BLASTp,2,2.1.1.362,1.0
10274,Models + BLASTp,2,2.1.1.364,0.9285714285714286
10275,Models + BLASTp,2,2.1.1.37,0.967741935483871
10276,Models + BLASTp,2,2.1.1.372,1.0
10277,Models + BLASTp,2,2.1.1.41,0.8387096774193549
10278,Models + BLASTp,2,2.1.1.44,0.9032258064516129
10279,Models + BLASTp,2,2.1.1.45,1.0
10280,Models + BLASTp,2,2.1.1.5,0.9375
10281,Models + BLASTp,2,2.1.1.56,0.8085106382978723
10282,Models + BLASTp,2,2.1.1.57,0.717948717948718
10283,Models + BLASTp,2,2.1.1.6,0.9655172413793104
10284,Models + BLASTp,2,2.1.1.60,1.0
10285,Models + BLASTp,2,2.1.1.61,1.0
10286,Models + BLASTp,2,2.1.1.63,1.0
10287,Models + BLASTp,2,2.1.1.64,1.0
10288,Models + BLASTp,2,2.1.1.67,1.0
10289,Models + BLASTp,2,2.1.1.71,1.0
10290,Models + BLASTp,2,2.1.1.72,0.9333333333333333
10291,Models + BLASTp,2,2.1.1.74,1.0
10292,Models + BLASTp,2,2.1.1.77,1.0
10293,Models + BLASTp,2,2.1.1.79,0.8666666666666667
10294,Models + BLASTp,2,2.1.1.8,0.9333333333333333
10295,Models + BLASTp,2,2.1.1.80,0.967741935483871
10296,Models + BLASTp,2,2.1.1.85,0.9655172413793104
10297,Models + BLASTp,2,2.1.1.86,1.0
10298,Models + BLASTp,2,2.1.1.98,1.0
10299,Models + BLASTp,2,2.1.2.1,1.0
10300,Models + BLASTp,2,2.1.2.10,1.0
10301,Models + BLASTp,2,2.1.2.11,1.0
10302,Models + BLASTp,2,2.1.2.2,1.0
10303,Models + BLASTp,2,2.1.2.3,1.0
10304,Models + BLASTp,2,2.1.2.5,1.0
10305,Models + BLASTp,2,2.1.2.7,1.0
10306,Models + BLASTp,2,2.1.2.9,1.0
10307,Models + BLASTp,2,2.1.3.1,0.56
10308,Models + BLASTp,2,2.1.3.11,1.0
10309,Models + BLASTp,2,2.1.3.12,0.9333333333333333
10310,Models + BLASTp,2,2.1.3.15,0.9874476987447698
10311,Models + BLASTp,2,2.1.3.2,1.0
10312,Models + BLASTp,2,2.1.3.3,1.0
10313,Models + BLASTp,2,2.1.3.6,1.0
10314,Models + BLASTp,2,2.1.3.9,0.9285714285714286
10315,Models + BLASTp,2,2.1.4.1,0.9268292682926829
10316,Models + BLASTp,2,2.10.1.1,1.0
10317,Models + BLASTp,2,2.2.1.1,0.962962962962963
10318,Models + BLASTp,2,2.2.1.10,1.0
10319,Models + BLASTp,2,2.2.1.2,1.0
10320,Models + BLASTp,2,2.2.1.6,0.923076923076923
10321,Models + BLASTp,2,2.2.1.7,1.0
10322,Models + BLASTp,2,2.2.1.9,1.0
10323,Models + BLASTp,2,2.3.1.1,0.9927007299270074
10324,Models + BLASTp,2,2.3.1.101,0.962962962962963
10325,Models + BLASTp,2,2.3.1.102,0.8749999999999999
10326,Models + BLASTp,2,2.3.1.108,1.0
10327,Models + BLASTp,2,2.3.1.109,0.962962962962963
10328,Models + BLASTp,2,2.3.1.111,0.6666666666666666
10329,Models + BLASTp,2,2.3.1.117,0.9876543209876543
10330,Models + BLASTp,2,2.3.1.118,0.9375
10331,Models + BLASTp,2,2.3.1.12,0.8148148148148148
10332,Models + BLASTp,2,2.3.1.122,0.9655172413793104
10333,Models + BLASTp,2,2.3.1.129,1.0
10334,Models + BLASTp,2,2.3.1.133,0.8
10335,Models + BLASTp,2,2.3.1.15,0.8648648648648648
10336,Models + BLASTp,2,2.3.1.157,1.0
10337,Models + BLASTp,2,2.3.1.158,0.6666666666666667
10338,Models + BLASTp,2,2.3.1.16,0.9811320754716981
10339,Models + BLASTp,2,2.3.1.168,0.88
10340,Models + BLASTp,2,2.3.1.169,1.0
10341,Models + BLASTp,2,2.3.1.174,0.923076923076923
10342,Models + BLASTp,2,2.3.1.176,1.0
10343,Models + BLASTp,2,2.3.1.178,1.0
10344,Models + BLASTp,2,2.3.1.179,1.0
10345,Models + BLASTp,2,2.3.1.18,0.6428571428571429
10346,Models + BLASTp,2,2.3.1.180,1.0
10347,Models + BLASTp,2,2.3.1.181,1.0
10348,Models + BLASTp,2,2.3.1.183,0.962962962962963
10349,Models + BLASTp,2,2.3.1.184,0.9655172413793104
10350,Models + BLASTp,2,2.3.1.189,1.0
10351,Models + BLASTp,2,2.3.1.19,1.0
10352,Models + BLASTp,2,2.3.1.191,1.0
10353,Models + BLASTp,2,2.3.1.193,1.0
10354,Models + BLASTp,2,2.3.1.197,0.8571428571428571
10355,Models + BLASTp,2,2.3.1.199,0.9600000000000001
10356,Models + BLASTp,2,2.3.1.20,0.896551724137931
10357,Models + BLASTp,2,2.3.1.201,0.923076923076923
10358,Models + BLASTp,2,2.3.1.202,0.9333333333333333
10359,Models + BLASTp,2,2.3.1.203,1.0
10360,Models + BLASTp,2,2.3.1.204,1.0
10361,Models + BLASTp,2,2.3.1.21,1.0
10362,Models + BLASTp,2,2.3.1.210,0.8571428571428571
10363,Models + BLASTp,2,2.3.1.222,1.0
10364,Models + BLASTp,2,2.3.1.225,0.9929078014184397
10365,Models + BLASTp,2,2.3.1.234,1.0
10366,Models + BLASTp,2,2.3.1.241,0.8571428571428571
10367,Models + BLASTp,2,2.3.1.242,0.8823529411764706
10368,Models + BLASTp,2,2.3.1.243,1.0
10369,Models + BLASTp,2,2.3.1.245,1.0
10370,Models + BLASTp,2,2.3.1.247,0.9655172413793104
10371,Models + BLASTp,2,2.3.1.251,1.0
10372,Models + BLASTp,2,2.3.1.255,0.888888888888889
10373,Models + BLASTp,2,2.3.1.257,1.0
10374,Models + BLASTp,2,2.3.1.266,0.9333333333333333
10375,Models + BLASTp,2,2.3.1.267,0.7878787878787878
10376,Models + BLASTp,2,2.3.1.269,1.0
10377,Models + BLASTp,2,2.3.1.274,1.0
10378,Models + BLASTp,2,2.3.1.275,0.9948186528497409
10379,Models + BLASTp,2,2.3.1.28,0.9333333333333333
10380,Models + BLASTp,2,2.3.1.282,1.0
10381,Models + BLASTp,2,2.3.1.286,0.9909909909909909
10382,Models + BLASTp,2,2.3.1.29,0.962962962962963
10383,Models + BLASTp,2,2.3.1.30,0.896551724137931
10384,Models + BLASTp,2,2.3.1.31,0.9649122807017544
10385,Models + BLASTp,2,2.3.1.35,1.0
10386,Models + BLASTp,2,2.3.1.37,1.0
10387,Models + BLASTp,2,2.3.1.39,0.9090909090909091
10388,Models + BLASTp,2,2.3.1.4,0.9285714285714286
10389,Models + BLASTp,2,2.3.1.41,0.967741935483871
10390,Models + BLASTp,2,2.3.1.42,1.0
10391,Models + BLASTp,2,2.3.1.43,0.9655172413793104
10392,Models + BLASTp,2,2.3.1.46,0.96
10393,Models + BLASTp,2,2.3.1.47,0.9787234042553191
10394,Models + BLASTp,2,2.3.1.48,0.96875
10395,Models + BLASTp,2,2.3.1.5,0.75
10396,Models + BLASTp,2,2.3.1.50,0.8666666666666666
10397,Models + BLASTp,2,2.3.1.51,0.84
10398,Models + BLASTp,2,2.3.1.54,0.9285714285714286
10399,Models + BLASTp,2,2.3.1.57,0.7333333333333334
10400,Models + BLASTp,2,2.3.1.61,0.8888888888888888
10401,Models + BLASTp,2,2.3.1.74,0.830188679245283
10402,Models + BLASTp,2,2.3.1.75,0.8
10403,Models + BLASTp,2,2.3.1.79,0.6363636363636364
10404,Models + BLASTp,2,2.3.1.8,1.0
10405,Models + BLASTp,2,2.3.1.81,0.967741935483871
10406,Models + BLASTp,2,2.3.1.82,0.896551724137931
10407,Models + BLASTp,2,2.3.1.85,0.7692307692307692
10408,Models + BLASTp,2,2.3.1.86,0.6666666666666666
10409,Models + BLASTp,2,2.3.1.89,0.9714285714285714
10410,Models + BLASTp,2,2.3.1.9,0.8571428571428571
10411,Models + BLASTp,2,2.3.1.94,0.6666666666666666
10412,Models + BLASTp,2,2.3.1.97,1.0
10413,Models + BLASTp,2,2.3.2.13,1.0
10414,Models + BLASTp,2,2.3.2.15,1.0
10415,Models + BLASTp,2,2.3.2.16,0.9655172413793104
10416,Models + BLASTp,2,2.3.2.17,1.0
10417,Models + BLASTp,2,2.3.2.2,0.7142857142857142
10418,Models + BLASTp,2,2.3.2.23,0.9866666666666666
10419,Models + BLASTp,2,2.3.2.26,0.9565217391304348
10420,Models + BLASTp,2,2.3.2.27,0.9881956155143339
10421,Models + BLASTp,2,2.3.2.29,0.9803921568627451
10422,Models + BLASTp,2,2.3.2.3,1.0
10423,Models + BLASTp,2,2.3.2.31,1.0
10424,Models + BLASTp,2,2.3.2.33,1.0
10425,Models + BLASTp,2,2.3.2.5,1.0
10426,Models + BLASTp,2,2.3.2.6,1.0
10427,Models + BLASTp,2,2.3.2.8,0.888888888888889
10428,Models + BLASTp,2,2.3.3.1,0.7857142857142858
10429,Models + BLASTp,2,2.3.3.10,0.975609756097561
10430,Models + BLASTp,2,2.3.3.13,0.9818181818181818
10431,Models + BLASTp,2,2.3.3.14,1.0
10432,Models + BLASTp,2,2.3.3.15,0.972972972972973
10433,Models + BLASTp,2,2.3.3.16,1.0
10434,Models + BLASTp,2,2.3.3.21,1.0
10435,Models + BLASTp,2,2.3.3.5,0.9500000000000001
10436,Models + BLASTp,2,2.3.3.8,1.0
10437,Models + BLASTp,2,2.3.3.9,0.9142857142857143
10438,Models + BLASTp,2,2.4.1.1,0.9714285714285714
10439,Models + BLASTp,2,2.4.1.10,0.7586206896551724
10440,Models + BLASTp,2,2.4.1.101,0.923076923076923
10441,Models + BLASTp,2,2.4.1.109,1.0
10442,Models + BLASTp,2,2.4.1.11,0.8275862068965518
10443,Models + BLASTp,2,2.4.1.115,0.5833333333333334
10444,Models + BLASTp,2,2.4.1.117,1.0
10445,Models + BLASTp,2,2.4.1.12,0.9142857142857143
10446,Models + BLASTp,2,2.4.1.122,1.0
10447,Models + BLASTp,2,2.4.1.129,1.0
10448,Models + BLASTp,2,2.4.1.13,1.0
10449,Models + BLASTp,2,2.4.1.131,1.0
10450,Models + BLASTp,2,2.4.1.135,0.9714285714285714
10451,Models + BLASTp,2,2.4.1.14,1.0
10452,Models + BLASTp,2,2.4.1.141,0.9142857142857143
10453,Models + BLASTp,2,2.4.1.142,0.9696969696969697
10454,Models + BLASTp,2,2.4.1.143,0.9696969696969697
10455,Models + BLASTp,2,2.4.1.15,0.8695652173913044
10456,Models + BLASTp,2,2.4.1.152,1.0
10457,Models + BLASTp,2,2.4.1.155,0.9411764705882353
10458,Models + BLASTp,2,2.4.1.16,1.0
10459,Models + BLASTp,2,2.4.1.17,0.9615384615384616
10460,Models + BLASTp,2,2.4.1.173,1.0
10461,Models + BLASTp,2,2.4.1.18,0.9888888888888888
10462,Models + BLASTp,2,2.4.1.180,0.8823529411764706
10463,Models + BLASTp,2,2.4.1.182,1.0
10464,Models + BLASTp,2,2.4.1.183,1.0
10465,Models + BLASTp,2,2.4.1.187,0.9696969696969697
10466,Models + BLASTp,2,2.4.1.198,0.888888888888889
10467,Models + BLASTp,2,2.4.1.20,0.8333333333333334
10468,Models + BLASTp,2,2.4.1.207,1.0
10469,Models + BLASTp,2,2.4.1.21,0.9795918367346939
10470,Models + BLASTp,2,2.4.1.211,0.9142857142857143
10471,Models + BLASTp,2,2.4.1.212,0.6470588235294118
10472,Models + BLASTp,2,2.4.1.213,0.9714285714285714
10473,Models + BLASTp,2,2.4.1.217,0.9333333333333333
10474,Models + BLASTp,2,2.4.1.221,0.9375
10475,Models + BLASTp,2,2.4.1.222,1.0
10476,Models + BLASTp,2,2.4.1.227,1.0
10477,Models + BLASTp,2,2.4.1.230,0.5454545454545454
10478,Models + BLASTp,2,2.4.1.241,0.9714285714285714
10479,Models + BLASTp,2,2.4.1.244,1.0
10480,Models + BLASTp,2,2.4.1.245,0.7999999999999999
10481,Models + BLASTp,2,2.4.1.246,0.5925925925925926
10482,Models + BLASTp,2,2.4.1.25,0.9268292682926829
10483,Models + BLASTp,2,2.4.1.250,0.9508196721311476
10484,Models + BLASTp,2,2.4.1.255,0.9696969696969697
10485,Models + BLASTp,2,2.4.1.256,1.0
10486,Models + BLASTp,2,2.4.1.258,0.9714285714285714
10487,Models + BLASTp,2,2.4.1.266,0.9714285714285714
10488,Models + BLASTp,2,2.4.1.267,0.9375
10489,Models + BLASTp,2,2.4.1.280,0.8333333333333334
10490,Models + BLASTp,2,2.4.1.281,0.967741935483871
10491,Models + BLASTp,2,2.4.1.284,0.35714285714285715
10492,Models + BLASTp,2,2.4.1.287,0.972972972972973
10493,Models + BLASTp,2,2.4.1.288,1.0
10494,Models + BLASTp,2,2.4.1.289,0.9142857142857143
10495,Models + BLASTp,2,2.4.1.290,0.7777777777777778
10496,Models + BLASTp,2,2.4.1.291,0.6470588235294118
10497,Models + BLASTp,2,2.4.1.292,0.7878787878787878
10498,Models + BLASTp,2,2.4.1.293,0.5882352941176471
10499,Models + BLASTp,2,2.4.1.301,0.5
10500,Models + BLASTp,2,2.4.1.305,0.65
10501,Models + BLASTp,2,2.4.1.315,0.9714285714285714
10502,Models + BLASTp,2,2.4.1.325,1.0
10503,Models + BLASTp,2,2.4.1.329,0.8108108108108107
10504,Models + BLASTp,2,2.4.1.34,1.0
10505,Models + BLASTp,2,2.4.1.345,0.42857142857142855
10506,Models + BLASTp,2,2.4.1.347,0.9545454545454545
10507,Models + BLASTp,2,2.4.1.4,1.0
10508,Models + BLASTp,2,2.4.1.41,0.9666666666666666
10509,Models + BLASTp,2,2.4.1.46,0.9655172413793104
10510,Models + BLASTp,2,2.4.1.5,0.9268292682926829
10511,Models + BLASTp,2,2.4.1.52,0.6451612903225806
