method,threshold,EC number,Number of positives,F1 score,Difference of F1 score
DNN ESM1b,1e-21,1.1.1.203,14,0.896551724137931,0.029885057471264465
DNN ESM1b,1e-21,1.1.1.218,14,0.8333333333333333,0.033333333333333215
DNN ESM1b,1e-21,1.1.1.23,81,1.0,0.006134969325153339
DNN ESM1b,1e-21,1.1.1.251,14,0.88,0.046666666666666745
DNN ESM1b,1e-21,1.1.1.269,14,0.64,0.1600000000000001
DNN ESM1b,1e-21,1.1.1.274,14,0.7741935483870968,0.40382317801672635
DNN ESM1b,1e-21,1.1.1.281,14,0.6086956521739131,0.037267080745341685
DNN ESM1b,1e-21,1.1.1.291,14,0.5833333333333334,0.023333333333333317
DNN ESM1b,1e-21,1.1.1.30,14,0.923076923076923,0.03418803418803407
DNN ESM1b,1e-21,1.1.1.300,15,0.8571428571428571,0.018433179723502224
DNN ESM1b,1e-21,1.1.1.301,14,0.6428571428571429,0.19841269841269843
DNN ESM1b,1e-21,1.1.1.304,14,0.782608695652174,0.013377926421404784
DNN ESM1b,1e-21,1.1.1.306,14,0.9285714285714286,0.03968253968253965
DNN ESM1b,1e-21,1.1.1.31,14,0.7692307692307692,0.05494505494505486
DNN ESM1b,1e-21,1.1.1.311,15,0.5217391304347827,0.0032206119162641045
DNN ESM1b,1e-21,1.1.1.313,14,0.7692307692307692,0.12923076923076915
DNN ESM1b,1e-21,1.1.1.317,15,0.8571428571428571,0.044642857142857095
DNN ESM1b,1e-21,1.1.1.330,23,0.9545454545454545,0.01837524177949712
DNN ESM1b,1e-21,1.1.1.336,14,0.896551724137931,0.007662835249042099
DNN ESM1b,1e-21,1.1.1.343,14,0.9333333333333333,0.09462365591397848
DNN ESM1b,1e-21,1.1.1.346,14,0.6086956521739131,0.19202898550724645
DNN ESM1b,1e-21,1.1.1.37,147,0.976271186440678,0.010284791882854916
DNN ESM1b,1e-21,1.1.1.371,14,0.6923076923076924,0.025641025641025772
DNN ESM1b,1e-21,1.1.1.38,27,0.9629629629629629,0.0014245014245014564
DNN ESM1b,1e-21,1.1.1.4,14,0.7200000000000001,0.08000000000000007
DNN ESM1b,1e-21,1.1.1.40,18,0.9411764705882353,0.05228758169934644
DNN ESM1b,1e-21,1.1.1.408,14,0.7777777777777778,0.06810035842293916
DNN ESM1b,1e-21,1.1.1.48,14,0.88,0.046666666666666745
DNN ESM1b,1e-21,1.1.1.50,14,0.8461538461538461,0.0635451505016722
DNN ESM1b,1e-21,1.1.1.51,14,0.8275862068965518,0.2561576354679804
DNN ESM1b,1e-21,1.1.1.53,18,0.7441860465116279,0.00949216896060745
DNN ESM1b,1e-21,1.1.1.56,14,0.7272727272727273,0.031620553359683834
DNN ESM1b,1e-21,1.1.1.57,14,0.9285714285714286,0.1428571428571429
DNN ESM1b,1e-21,1.1.1.62,29,0.7777777777777777,0.0016583747927030323
DNN ESM1b,1e-21,1.1.1.65,14,0.88,0.21333333333333337
DNN ESM1b,1e-21,1.1.1.67,14,0.962962962962963,0.10582010582010593
DNN ESM1b,1e-21,1.1.1.69,14,0.888888888888889,0.1146953405017922
DNN ESM1b,1e-21,1.1.1.79,17,0.8484848484848485,0.05901116427432229
DNN ESM1b,1e-21,1.1.1.82,14,0.8461538461538461,0.031339031339031376
DNN ESM1b,1e-21,1.1.1.83,15,0.8275862068965518,0.015086206896551824
DNN ESM1b,1e-21,1.1.1.86,145,0.983050847457627,0.010828625235404843
DNN ESM1b,1e-21,1.1.1.88,14,1.0,0.03703703703703698
DNN ESM1b,1e-21,1.1.1.95,20,0.7647058823529412,0.021848739495798353
DNN ESM1b,1e-21,1.1.2.4,19,0.7727272727272727,0.0034965034965035446
DNN ESM1b,1e-21,1.1.3.46,19,0.8205128205128205,0.02051282051282044
DNN ESM1b,1e-21,1.1.99.14,49,0.9361702127659575,0.008335161219565679
DNN ESM1b,1e-21,1.1.99.28,15,0.5,0.020000000000000018
DNN ESM1b,1e-21,1.1.99.29,14,0.9032258064516129,0.028225806451612767
DNN ESM1b,1e-21,1.1.99.36,14,0.9285714285714286,0.005494505494505586
DNN ESM1b,1e-21,1.10.3.2,29,0.9642857142857143,0.03325123152709364
DNN ESM1b,1e-21,1.11.1.10,15,0.6153846153846153,0.01538461538461533
DNN ESM1b,1e-21,1.11.1.18,15,0.6153846153846153,0.055384615384615254
DNN ESM1b,1e-21,1.11.1.7,59,0.8648648648648649,0.04933088428234056
DNN ESM1b,1e-21,1.11.1.8,14,0.962962962962963,0.03439153439153442
DNN ESM1b,1e-21,1.11.1.9,21,0.8717948717948718,0.07179487179487176
DNN ESM1b,1e-21,1.12.7.2,15,0.7692307692307692,0.04923076923076908
DNN ESM1b,1e-21,1.12.98.4,14,0.8461538461538461,0.01856763925729432
DNN ESM1b,1e-21,1.13.11.2,14,0.9285714285714286,0.03201970443349755
DNN ESM1b,1e-21,1.13.11.27,34,0.9855072463768115,0.06487232574189095
DNN ESM1b,1e-21,1.13.11.37,14,0.896551724137931,0.029885057471264465
DNN ESM1b,1e-21,1.13.11.39,13,0.6666666666666667,0.08333333333333337
DNN ESM1b,1e-21,1.13.12.16,26,0.9285714285714286,0.04395604395604402
DNN ESM1b,1e-21,1.13.12.19,18,0.8,0.11249999999999993
DNN ESM1b,1e-21,1.13.12.3,25,0.9361702127659575,0.016170212765957426
DNN ESM1b,1e-21,1.13.12.7,18,0.8888888888888888,0.09819121447028412
DNN ESM1b,1e-21,1.14.11.17,16,0.8823529411764706,0.007352941176470562
DNN ESM1b,1e-21,1.14.11.27,33,0.9705882352941176,0.015364354697102622
DNN ESM1b,1e-21,1.14.11.4,14,0.962962962962963,0.03439153439153442
DNN ESM1b,1e-21,1.14.11.8,14,1.0,0.03448275862068961
DNN ESM1b,1e-21,1.14.11.9,14,0.64,0.06857142857142862
DNN ESM1b,1e-21,1.14.12.1,14,0.6875000000000001,0.13577586206896575
DNN ESM1b,1e-21,1.14.12.10,16,0.7222222222222223,0.10683760683760701
DNN ESM1b,1e-21,1.14.13.127,19,0.8108108108108109,0.033033033033033066
DNN ESM1b,1e-21,1.14.13.131,18,0.9473684210526316,0.09022556390977454
DNN ESM1b,1e-21,1.14.13.149,22,1.0,0.022222222222222254
DNN ESM1b,1e-21,1.14.13.20,15,0.7407407407407408,0.120051085568327
DNN ESM1b,1e-21,1.14.13.208,18,0.9714285714285714,0.026984126984127
DNN ESM1b,1e-21,1.14.13.50,15,0.38709677419354843,0.04226918798665191
DNN ESM1b,1e-21,1.14.13.8,17,0.8421052631578947,0.04210526315789476
DNN ESM1b,1e-21,1.14.13.84,18,0.5853658536585366,0.11477761836441891
DNN ESM1b,1e-21,1.14.13.92,17,0.6666666666666667,0.04166666666666674
DNN ESM1b,1e-21,1.14.14.10,14,0.8571428571428571,0.03361344537815125
DNN ESM1b,1e-21,1.14.14.18,27,0.9411764705882353,0.015250544662309351
DNN ESM1b,1e-21,1.14.14.21,15,0.967741935483871,0.03440860215053765
DNN ESM1b,1e-21,1.14.15.21,25,0.9795918367346939,0.038415366146458574
DNN ESM1b,1e-21,1.14.15.29,21,0.975609756097561,0.023228803716608626
DNN ESM1b,1e-21,1.14.15.3,19,0.9473684210526315,0.028449502133712556
DNN ESM1b,1e-21,1.14.15.6,19,0.972972972972973,0.046143704680290165
DNN ESM1b,1e-21,1.14.16.1,28,0.9824561403508771,0.09356725146198819
DNN ESM1b,1e-21,1.14.17.1,16,0.9696969696969697,0.028520499108734443
DNN ESM1b,1e-21,1.14.18.3,14,0.8275862068965518,0.05339265850945507
DNN ESM1b,1e-21,1.14.19.1,25,0.9387755102040817,0.06921029281277735
DNN ESM1b,1e-21,1.14.19.2,16,0.888888888888889,0.031746031746031744
DNN ESM1b,1e-21,1.14.19.21,13,1.0,0.03703703703703698
DNN ESM1b,1e-21,1.14.19.3,14,0.9032258064516129,0.10322580645161294
DNN ESM1b,1e-21,1.14.99.39,14,0.888888888888889,0.0888888888888889
DNN ESM1b,1e-21,1.16.3.2,14,1.0,0.03703703703703698
DNN ESM1b,1e-21,1.17.1.4,21,0.5405405405405405,0.0643500643500643
DNN ESM1b,1e-21,1.17.1.5,14,0.6153846153846153,0.022792022792022637
DNN ESM1b,1e-21,1.17.2.1,15,0.7857142857142856,0.07603686635944695
DNN ESM1b,1e-21,1.17.4.4,14,1.0,0.03448275862068961
DNN ESM1b,1e-21,1.18.1.1,21,0.8421052631578947,0.00877192982456143
DNN ESM1b,1e-21,1.2.1.10,59,0.9914529914529915,0.00840214399536432
DNN ESM1b,1e-21,1.2.1.16,14,0.6875000000000001,0.2708333333333335
DNN ESM1b,1e-21,1.2.1.32,14,0.7333333333333334,0.08817204301075277
DNN ESM1b,1e-21,1.2.1.38,133,1.0,0.0037735849056603765
DNN ESM1b,1e-21,1.2.1.4,14,0.5925925925925927,0.021164021164021274
DNN ESM1b,1e-21,1.2.1.73,14,0.7999999999999999,0.014285714285714235
DNN ESM1b,1e-21,1.2.1.76,14,0.923076923076923,0.06593406593406592
DNN ESM1b,1e-21,1.2.1.8,42,0.8674698795180722,0.030260577192490756
DNN ESM1b,1e-21,1.2.1.85,14,0.7407407407407408,0.07407407407407418
DNN ESM1b,1e-21,1.2.3.1,19,0.8648648648648649,0.007722007722007707
DNN ESM1b,1e-21,1.2.4.2,22,1.0,0.06666666666666676
DNN ESM1b,1e-21,1.2.5.2,21,0.6857142857142857,0.14517374517374526
DNN ESM1b,1e-21,1.2.5.3,28,0.5116279069767441,0.011627906976744096
DNN ESM1b,1e-21,1.2.7.11,23,0.8372093023255814,0.10993657505285426
DNN ESM1b,1e-21,1.2.7.3,19,0.7804878048780488,0.030487804878048697
DNN ESM1b,1e-21,1.2.7.4,21,0.8780487804878048,0.17216642754662836
DNN ESM1b,1e-21,1.2.99.6,21,0.8648648648648648,0.014864864864864713
DNN ESM1b,1e-21,1.2.99.7,23,0.8571428571428571,0.012698412698412653
DNN ESM1b,1e-21,1.20.4.4,24,0.9795918367346939,0.07393145937620327
DNN ESM1b,1e-21,1.20.9.1,17,0.9142857142857143,0.011059907834101379
DNN ESM1b,1e-21,1.21.4.2,19,0.8888888888888888,0.03174603174603163
DNN ESM1b,1e-21,1.3.1.108,13,0.8799999999999999,0.12137931034482752
DNN ESM1b,1e-21,1.3.1.12,44,0.8,0.07777777777777772
DNN ESM1b,1e-21,1.3.1.2,14,1.0,0.03448275862068961
DNN ESM1b,1e-21,1.3.1.28,13,0.8181818181818181,0.06818181818181801
DNN ESM1b,1e-21,1.3.1.44,14,0.8235294117647058,0.07352941176470584
DNN ESM1b,1e-21,1.3.1.6,14,0.923076923076923,0.0954907161803712
DNN ESM1b,1e-21,1.3.1.74,25,0.48648648648648657,0.06543385490753917
DNN ESM1b,1e-21,1.3.1.85,14,0.7777777777777778,0.0444444444444444
DNN ESM1b,1e-21,1.3.1.87,14,0.43478260869565216,0.07114624505928852
DNN ESM1b,1e-21,1.3.3.15,19,0.9,0.12222222222222223
DNN ESM1b,1e-21,1.3.3.4,22,0.9047619047619048,0.07867494824016563
DNN ESM1b,1e-21,1.3.5.1,56,0.9333333333333333,0.02071197411003245
DNN ESM1b,1e-21,1.3.7.11,14,0.8666666666666666,0.00952380952380949
DNN ESM1b,1e-21,1.3.8.3,17,0.6315789473684211,0.020467836257309857
DNN ESM1b,1e-21,1.3.8.4,21,0.8,0.04324324324324336
DNN ESM1b,1e-21,1.3.8.8,20,0.7428571428571429,0.02857142857142858
DNN ESM1b,1e-21,1.3.99.16,23,0.8444444444444444,0.0888888888888889
DNN ESM1b,1e-21,1.3.99.31,18,0.6486486486486486,0.020077220077219904
DNN ESM1b,1e-21,1.3.99.32,21,0.8205128205128205,0.08880550343964988
DNN ESM1b,1e-21,1.3.99.33,17,0.9189189189189189,0.024182076813655695
DNN ESM1b,1e-21,1.4.1.13,25,0.6382978723404256,0.09284332688588015
DNN ESM1b,1e-21,1.4.1.14,16,0.8571428571428572,0.04633204633204635
DNN ESM1b,1e-21,1.4.1.2,17,0.8666666666666666,0.00952380952380949
DNN ESM1b,1e-21,1.4.1.3,22,0.8571428571428572,0.0071428571428572285
DNN ESM1b,1e-21,1.4.1.4,22,0.8444444444444444,0.018357487922705307
DNN ESM1b,1e-21,1.4.3.19,14,0.8571428571428571,0.018433179723502224
DNN ESM1b,1e-21,1.4.3.21,20,0.9523809523809523,0.005012531328320691
DNN ESM1b,1e-21,1.5.1.20,39,0.9113924050632911,0.03139240506329122
DNN ESM1b,1e-21,1.5.1.30,14,0.75,0.029999999999999916
DNN ESM1b,1e-21,1.5.1.36,14,0.64,0.0945454545454546
DNN ESM1b,1e-21,1.5.1.38,14,0.8275862068965518,0.02758620689655178
DNN ESM1b,1e-21,1.5.1.42,18,0.7428571428571428,0.05864661654135328
DNN ESM1b,1e-21,1.5.1.43,14,0.9333333333333333,0.06666666666666676
DNN ESM1b,1e-21,1.5.3.1,23,0.9777777777777777,0.09777777777777763
DNN ESM1b,1e-21,1.5.3.6,18,0.8947368421052632,0.10685805422647543
DNN ESM1b,1e-21,1.5.8.3,24,0.5957446808510638,0.1567202906071613
DNN ESM1b,1e-21,1.5.8.4,29,0.6885245901639345,0.0010245901639345245
DNN ESM1b,1e-21,1.5.98.2,18,0.972972972972973,0.028528528528528607
DNN ESM1b,1e-21,1.6.1.1,16,0.9333333333333333,0.050980392156862786
DNN ESM1b,1e-21,1.6.2.2,38,0.9870129870129869,0.02597402597402576
DNN ESM1b,1e-21,1.6.3.1,18,0.9090909090909091,0.051948051948051965
DNN ESM1b,1e-21,1.6.5.4,14,0.962962962962963,0.03439153439153442
DNN ESM1b,1e-21,1.6.5.9,15,0.9333333333333333,0.024242424242424288
DNN ESM1b,1e-21,1.7.1.1,14,0.896551724137931,0.029885057471264465
DNN ESM1b,1e-21,1.7.1.13,54,1.0,0.00917431192660556
DNN ESM1b,1e-21,1.7.1.3,14,0.962962962962963,0.03439153439153442
DNN ESM1b,1e-21,1.7.1.4,14,0.4615384615384615,0.0911680911680911
DNN ESM1b,1e-21,1.7.1.6,15,0.8484848484848485,0.0984848484848484
DNN ESM1b,1e-21,1.7.2.2,15,1.0,0.032258064516129004
DNN ESM1b,1e-21,1.7.7.1,19,0.8500000000000001,0.02073170731707319
DNN ESM1b,1e-21,1.8.1.8,22,0.9545454545454546,0.02121212121212135
DNN ESM1b,1e-21,1.8.2.3,25,0.8749999999999999,0.04166666666666663
DNN ESM1b,1e-21,1.8.3.2,22,0.9767441860465117,0.07674418604651168
DNN ESM1b,1e-21,1.8.4.12,67,0.9848484848484849,0.030303030303030165
DNN ESM1b,1e-21,1.8.4.2,14,0.962962962962963,0.07407407407407407
DNN ESM1b,1e-21,1.8.5.2,23,1.0,0.06976744186046513
DNN ESM1b,1e-21,1.8.98.1,19,0.7083333333333333,0.025406504065040636
DNN ESM1b,1e-21,2.1.1.104,15,0.8571428571428571,0.08791208791208793
DNN ESM1b,1e-21,2.1.1.107,15,0.967741935483871,0.17826825127334467
DNN ESM1b,1e-21,2.1.1.113,15,0.9655172413793104,0.03218390804597704
DNN ESM1b,1e-21,2.1.1.132,15,0.896551724137931,0.08173690932311628
DNN ESM1b,1e-21,2.1.1.163,24,1.0,0.039999999999999925
DNN ESM1b,1e-21,2.1.1.164,15,0.5454545454545455,0.08391608391608402
DNN ESM1b,1e-21,2.1.1.171,15,0.967741935483871,0.03440860215053765
DNN ESM1b,1e-21,2.1.1.172,15,1.0,0.032258064516129004
DNN ESM1b,1e-21,2.1.1.178,15,1.0,0.032258064516129004
DNN ESM1b,1e-21,2.1.1.184,15,0.8125,0.024621212121212266
DNN ESM1b,1e-21,2.1.1.185,15,0.9655172413793104,0.11703239289446188
DNN ESM1b,1e-21,2.1.1.187,15,0.8571428571428571,0.07142857142857151
DNN ESM1b,1e-21,2.1.1.190,15,1.0,0.0625
DNN ESM1b,1e-21,2.1.1.191,15,0.9032258064516129,0.03655913978494618
DNN ESM1b,1e-21,2.1.1.192,51,1.0,0.009708737864077777
DNN ESM1b,1e-21,2.1.1.193,15,1.0,0.032258064516129004
DNN ESM1b,1e-21,2.1.1.196,15,0.9333333333333333,0.03010752688172047
DNN ESM1b,1e-21,2.1.1.197,15,1.0,0.09090909090909094
DNN ESM1b,1e-21,2.1.1.201,16,0.967741935483871,0.030241935483870996
DNN ESM1b,1e-21,2.1.1.204,15,1.0,0.03448275862068961
DNN ESM1b,1e-21,2.1.1.208,15,0.9375,0.04094827586206895
DNN ESM1b,1e-21,2.1.1.213,15,1.0,0.10344827586206895
DNN ESM1b,1e-21,2.1.1.222,17,1.0,0.02857142857142858
DNN ESM1b,1e-21,2.1.1.228,61,0.9917355371900827,0.024522422435984348
DNN ESM1b,1e-21,2.1.1.264,15,1.0,0.032258064516129004
DNN ESM1b,1e-21,2.1.1.271,15,0.8275862068965518,0.027586206896551668
DNN ESM1b,1e-21,2.1.1.282,15,0.9655172413793104,0.08316430020283982
DNN ESM1b,1e-21,2.1.1.289,15,0.8749999999999999,0.02651515151515138
DNN ESM1b,1e-21,2.1.1.319,15,0.8387096774193549,0.011123470522803047
DNN ESM1b,1e-21,2.1.1.354,15,0.8148148148148148,0.05010893246187342
DNN ESM1b,1e-21,2.1.1.355,15,0.967741935483871,0.030241935483870996
DNN ESM1b,1e-21,2.1.1.359,15,1.0,0.1428571428571429
DNN ESM1b,1e-21,2.1.1.361,15,1.0,0.032258064516129004
DNN ESM1b,1e-21,2.1.1.364,15,0.9285714285714286,0.03201970443349755
DNN ESM1b,1e-21,2.1.1.44,15,0.9655172413793104,0.028017241379310387
DNN ESM1b,1e-21,2.1.1.45,39,1.0,0.012658227848101333
DNN ESM1b,1e-21,2.1.1.64,19,1.0,0.027027027027026973
DNN ESM1b,1e-21,2.1.1.71,15,1.0,0.03448275862068961
DNN ESM1b,1e-21,2.1.3.11,15,1.0,0.06666666666666665
DNN ESM1b,1e-21,2.1.3.3,50,1.0,0.010101010101010055
DNN ESM1b,1e-21,2.1.3.9,14,0.9285714285714286,0.03201970443349755
DNN ESM1b,1e-21,2.2.1.1,14,0.962962962962963,0.029629629629629672
DNN ESM1b,1e-21,2.3.1.1,69,0.9927007299270074,0.014922952149229674
DNN ESM1b,1e-21,2.3.1.118,15,0.8387096774193549,0.02620967741935487
DNN ESM1b,1e-21,2.3.1.12,16,0.8125,0.012500000000000067
DNN ESM1b,1e-21,2.3.1.122,14,0.9655172413793104,0.03218390804597704
DNN ESM1b,1e-21,2.3.1.15,40,0.888888888888889,0.02402402402402415
DNN ESM1b,1e-21,2.3.1.158,15,0.64,0.024615384615384706
DNN ESM1b,1e-21,2.3.1.16,26,0.9811320754716981,0.037735849056603765
DNN ESM1b,1e-21,2.3.1.168,14,0.88,0.17032258064516137
DNN ESM1b,1e-21,2.3.1.179,14,1.0,0.03703703703703698
DNN ESM1b,1e-21,2.3.1.180,76,0.9933774834437086,0.006710816777041995
DNN ESM1b,1e-21,2.3.1.183,14,0.9285714285714286,0.005494505494505586
DNN ESM1b,1e-21,2.3.1.201,14,0.923076923076923,0.03418803418803407
DNN ESM1b,1e-21,2.3.1.225,70,1.0,0.007092198581560294
DNN ESM1b,1e-21,2.3.1.234,134,1.0,0.0037174721189590088
DNN ESM1b,1e-21,2.3.1.255,14,0.923076923076923,0.03418803418803407
DNN ESM1b,1e-21,2.3.1.266,15,0.9333333333333333,0.0367816091954023
DNN ESM1b,1e-21,2.3.1.267,14,0.689655172413793,0.0021551724137929273
DNN ESM1b,1e-21,2.3.1.269,28,1.0,0.018181818181818188
DNN ESM1b,1e-21,2.3.1.275,96,0.9895833333333334,0.00010964912280697625
DNN ESM1b,1e-21,2.3.1.29,14,0.962962962962963,0.03988603988604
DNN ESM1b,1e-21,2.3.1.30,15,0.896551724137931,0.029885057471264354
DNN ESM1b,1e-21,2.3.1.31,58,0.9642857142857143,0.007763975155279601
DNN ESM1b,1e-21,2.3.1.39,15,0.8749999999999999,0.051470588235294046
DNN ESM1b,1e-21,2.3.1.4,14,0.9285714285714286,0.03968253968253965
DNN ESM1b,1e-21,2.3.1.41,15,0.9333333333333333,0.050980392156862786
DNN ESM1b,1e-21,2.3.1.54,14,0.962962962962963,0.03439153439153442
DNN ESM1b,1e-21,2.3.1.57,14,0.8148148148148148,0.10513739545997614
DNN ESM1b,1e-21,2.3.1.61,18,0.8888888888888888,0.04678362573099404
DNN ESM1b,1e-21,2.3.1.74,25,0.8749999999999999,0.01225490196078427
DNN ESM1b,1e-21,2.3.1.82,15,0.9655172413793104,0.06896551724137934
DNN ESM1b,1e-21,2.3.1.86,14,0.6153846153846153,0.06366047745358094
DNN ESM1b,1e-21,2.3.1.89,17,1.0,0.05555555555555558
DNN ESM1b,1e-21,2.3.2.16,15,1.0,0.15384615384615397
DNN ESM1b,1e-21,2.3.2.2,15,0.7857142857142856,0.0934065934065933
DNN ESM1b,1e-21,2.3.2.29,25,0.9803921568627451,0.03699593044765059
DNN ESM1b,1e-21,2.3.3.13,55,0.9814814814814815,0.008508508508508483
DNN ESM1b,1e-21,2.3.3.16,21,0.975609756097561,0.24484052532833023
DNN ESM1b,1e-21,2.3.3.21,18,0.972972972972973,0.001544401544401608
DNN ESM1b,1e-21,2.4.1.109,20,1.0,0.024390243902439046
DNN ESM1b,1e-21,2.4.1.11,15,0.8148148148148148,0.09259259259259256
DNN ESM1b,1e-21,2.4.1.131,20,1.0,0.024390243902439046
DNN ESM1b,1e-21,2.4.1.141,17,0.9411764705882353,0.026890756302521024
DNN ESM1b,1e-21,2.4.1.142,16,0.9696969696969697,0.032196969696969724
DNN ESM1b,1e-21,2.4.1.152,17,0.9411764705882353,0.10246679316888041
DNN ESM1b,1e-21,2.4.1.17,26,0.9615384615384616,0.0015384615384614886
DNN ESM1b,1e-21,2.4.1.173,18,1.0,0.027027027027026973
DNN ESM1b,1e-21,2.4.1.180,15,0.9090909090909091,0.051948051948051965
DNN ESM1b,1e-21,2.4.1.187,17,0.9375,0.13749999999999984
DNN ESM1b,1e-21,2.4.1.20,18,0.8571428571428571,0.2100840336134453
DNN ESM1b,1e-21,2.4.1.212,17,0.6470588235294118,0.07563025210084029
DNN ESM1b,1e-21,2.4.1.213,17,0.9714285714285714,0.0017316017316016952
DNN ESM1b,1e-21,2.4.1.266,17,0.9714285714285714,0.030252100840336138
DNN ESM1b,1e-21,2.4.1.280,18,0.8333333333333334,0.14912280701754388
DNN ESM1b,1e-21,2.4.1.287,19,0.972972972972973,0.05405405405405406
DNN ESM1b,1e-21,2.4.1.291,16,0.6060606060606061,0.15444770283479964
DNN ESM1b,1e-21,2.4.1.293,18,0.5294117647058824,0.1156186612576065
DNN ESM1b,1e-21,2.4.1.301,19,0.3870967741935484,0.0370967741935484
DNN ESM1b,1e-21,2.4.1.315,17,0.9714285714285714,0.030252100840336138
DNN ESM1b,1e-21,2.4.1.41,29,0.9666666666666666,0.01751412429378507
DNN ESM1b,1e-21,2.4.1.46,15,0.9655172413793104,0.03218390804597704
DNN ESM1b,1e-21,2.4.1.52,18,0.5882352941176471,0.007590132827324458
DNN ESM1b,1e-21,2.4.2.10,98,1.0,0.010101010101010055
DNN ESM1b,1e-21,2.4.2.18,141,0.9964412811387899,0.010525788181043438
DNN ESM1b,1e-21,2.4.2.29,65,1.0,0.023255813953488413
DNN ESM1b,1e-21,2.4.2.41,15,0.7647058823529413,0.1721132897603488
DNN ESM1b,1e-21,2.4.2.44,14,0.962962962962963,0.029629629629629672
DNN ESM1b,1e-21,2.4.2.54,14,1.0,0.03448275862068961
DNN ESM1b,1e-21,2.4.2.64,14,1.0,0.03448275862068961
DNN ESM1b,1e-21,2.4.2.8,26,0.9803921568627451,0.02039215686274498
DNN ESM1b,1e-21,2.5.1.1,21,0.8292682926829269,0.09242618741976916
DNN ESM1b,1e-21,2.5.1.10,20,0.8205128205128205,0.0637560637560638
DNN ESM1b,1e-21,2.5.1.103,14,0.9655172413793104,0.04244031830238737
DNN ESM1b,1e-21,2.5.1.105,15,0.967741935483871,0.030241935483870996
DNN ESM1b,1e-21,2.5.1.114,15,0.8275862068965518,0.10758620689655174
DNN ESM1b,1e-21,2.5.1.17,15,1.0,0.03448275862068961
DNN ESM1b,1e-21,2.5.1.21,14,0.9032258064516129,0.028225806451612767
DNN ESM1b,1e-21,2.5.1.29,22,0.8,0.11707317073170742
DNN ESM1b,1e-21,2.5.1.3,58,0.9913043478260869,0.01785302039245862
DNN ESM1b,1e-21,2.5.1.30,14,0.8148148148148148,0.06481481481481477
DNN ESM1b,1e-21,2.5.1.32,14,0.923076923076923,0.18974358974358962
DNN ESM1b,1e-21,2.5.1.47,24,0.9787234042553191,0.04539007092198577
DNN ESM1b,1e-21,2.5.1.49,15,0.8125,0.047794117647058654
DNN ESM1b,1e-21,2.5.1.58,14,1.0,0.03448275862068961
DNN ESM1b,1e-21,2.5.1.62,14,0.888888888888889,0.008888888888888946
DNN ESM1b,1e-21,2.5.1.94,15,0.9285714285714286,0.03968253968253965
DNN ESM1b,1e-21,2.5.1.96,14,0.8148148148148148,0.04558404558404561
DNN ESM1b,1e-21,2.5.1.97,15,0.8749999999999999,0.1826923076923076
DNN ESM1b,1e-21,2.6.1.118,14,1.0,0.03448275862068961
DNN ESM1b,1e-21,2.6.1.13,20,0.9743589743589743,0.024358974358974272
DNN ESM1b,1e-21,2.6.1.18,15,0.967741935483871,0.0022246941045606095
DNN ESM1b,1e-21,2.6.1.19,15,0.6666666666666666,0.04597701149425282
DNN ESM1b,1e-21,2.6.1.33,14,0.8461538461538461,0.12615384615384606
DNN ESM1b,1e-21,2.6.1.39,16,0.787878787878788,0.037878787878787956
DNN ESM1b,1e-21,2.6.1.48,14,0.6363636363636364,0.11462450592885376
DNN ESM1b,1e-21,2.6.1.50,14,0.3333333333333333,0.18518518518518515
DNN ESM1b,1e-21,2.6.1.51,18,0.6666666666666667,0.2528735632183909
DNN ESM1b,1e-21,2.6.1.59,16,1.0,0.032258064516129004
DNN ESM1b,1e-21,2.6.1.66,15,0.888888888888889,0.031746031746031855
DNN ESM1b,1e-21,2.6.1.77,14,0.7586206896551724,0.017879948914431565
DNN ESM1b,1e-21,2.6.1.87,14,0.8148148148148148,0.056194125159642394
DNN ESM1b,1e-21,2.6.1.88,15,0.888888888888889,0.042735042735042916
DNN ESM1b,1e-21,2.6.1.9,168,0.9940476190476191,0.017716258100873516
DNN ESM1b,1e-21,2.6.1.90,16,0.6875,0.08143939393939392
DNN ESM1b,1e-21,2.6.1.92,14,0.9032258064516129,0.03655913978494629
DNN ESM1b,1e-21,2.7.1.107,20,0.9500000000000001,0.023170731707317205
DNN ESM1b,1e-21,2.7.1.11,59,0.9827586206896551,0.00884557721139434
DNN ESM1b,1e-21,2.7.1.159,18,0.9714285714285714,0.1065637065637065
DNN ESM1b,1e-21,2.7.1.172,14,1.0,0.0714285714285714
DNN ESM1b,1e-21,2.7.1.189,14,0.9655172413793104,0.03218390804597704
DNN ESM1b,1e-21,2.7.1.191,14,0.6,0.09999999999999998
DNN ESM1b,1e-21,2.7.1.202,14,0.9285714285714286,0.06190476190476202
DNN ESM1b,1e-21,2.7.1.23,120,0.99581589958159,0.008264032361672946
DNN ESM1b,1e-21,2.7.1.32,14,0.7692307692307692,0.04923076923076908
DNN ESM1b,1e-21,2.7.1.36,14,1.0,0.06666666666666665
DNN ESM1b,1e-21,2.7.1.4,14,0.8571428571428571,0.008658008658008698
DNN ESM1b,1e-21,2.7.1.45,15,0.8,0.10434782608695647
DNN ESM1b,1e-21,2.7.1.49,14,0.6153846153846153,0.09364548494983271
DNN ESM1b,1e-21,2.7.1.60,14,0.8275862068965518,0.012771392081737054
DNN ESM1b,1e-21,2.7.1.8,14,0.9333333333333333,0.0871794871794872
DNN ESM1b,1e-21,2.7.1.85,14,0.888888888888889,0.0888888888888889
