tool_name,fold,label,precision,recall,f1_score,identity
models_ensemble,1,3.4.24.75,0.9285714285714286,0.9285714285714286,0.9285714285714286,60
models_ensemble,1,3.4.24.77,1.0,1.0,1.0,60
models_ensemble,1,3.4.24.78,1.0,1.0,1.0,60
models_ensemble,1,3.4.24.80,0.7727272727272727,1.0,0.8717948717948718,60
models_ensemble,1,3.4.24.81,1.0,1.0,1.0,60
models_ensemble,1,3.4.24.84,1.0,0.9714285714285714,0.9855072463768115,60
models_ensemble,1,3.4.24.85,1.0,1.0,1.0,60
models_ensemble,1,3.4.25.1,1.0,1.0,1.0,60
models_ensemble,1,3.5.1.1,0.9375,0.75,0.8333333333333334,60
models_ensemble,1,3.5.1.10,1.0,1.0,1.0,60
models_ensemble,1,3.5.1.100,0.5714285714285714,0.42105263157894735,0.48484848484848486,60
models_ensemble,1,3.5.1.103,0.9473684210526315,0.9473684210526315,0.9473684210526315,60
models_ensemble,1,3.5.1.104,0.96,0.96,0.96,60
models_ensemble,1,3.5.1.105,0.8,0.5714285714285714,0.6666666666666666,60
models_ensemble,1,3.5.1.107,0.6666666666666666,0.7272727272727273,0.6956521739130435,60
models_ensemble,1,3.5.1.108,1.0,1.0,1.0,60
models_ensemble,1,3.5.1.11,0.45454545454545453,0.35714285714285715,0.4,60
models_ensemble,1,3.5.1.110,0.6,0.6,0.6,60
models_ensemble,1,3.5.1.111,0.47058823529411764,0.4,0.4324324324324324,60
models_ensemble,1,3.5.1.115,1.0,0.875,0.9333333333333333,60
models_ensemble,1,3.5.1.118,1.0,1.0,1.0,60
models_ensemble,1,3.5.1.122,1.0,0.9545454545454546,0.9767441860465117,60
models_ensemble,1,3.5.1.124,0.9032258064516129,0.9032258064516129,0.9032258064516129,60
models_ensemble,1,3.5.1.13,0.9130434782608695,0.7777777777777778,0.84,60
models_ensemble,1,3.5.1.130,1.0,1.0,1.0,60
models_ensemble,1,3.5.1.135,1.0,1.0,1.0,60
models_ensemble,1,3.5.1.14,0.8,0.36363636363636365,0.5000000000000001,60
models_ensemble,1,3.5.1.15,1.0,0.875,0.9333333333333333,60
models_ensemble,1,3.5.1.16,0.8823529411764706,0.8823529411764706,0.8823529411764706,60
models_ensemble,1,3.5.1.18,1.0,1.0,1.0,60
models_ensemble,1,3.5.1.19,0.9,0.5625,0.6923076923076923,60
models_ensemble,1,3.5.1.2,1.0,1.0,1.0,60
models_ensemble,1,3.5.1.23,0.9166666666666666,0.9166666666666666,0.9166666666666666,60
models_ensemble,1,3.5.1.24,0.9090909090909091,0.7692307692307693,0.8333333333333333,60
models_ensemble,1,3.5.1.25,0.8888888888888888,1.0,0.9411764705882353,60
models_ensemble,1,3.5.1.26,0.85,1.0,0.9189189189189189,60
